Indeks produktu;Nazwa;Cena;Kategoria;Opis;Adresy URL zdjęcia (x,y,z...)
25;PSZCZÓŁKA MAJA: Mały wielki skarb / familijny / b.o. / dubbing;"
        						26,90 zł        					";Białystok Helios Alfa;Czas trwania: 88 min.Od lat: b.o.Produkcja: Niemcy/Australia [2021], Premiera: 11.11.2021 (Polska)<br><br>Reżyseria:<br>Noel Cleary<br><br>Gatunek: ['Animacja']<br><br>Scenariusz:<br>Adrian Bickenbach, Fin Edquist<br><br>Obsada:<br>-<br><br>Opis:<br>Wiosna nie zdążyła się jeszcze na dobre rozpocząć, a Maja i Gucio już wyruszają z ula w poszukiwaniu przygody. Napotkany na łące tajemniczy wędrowiec powierza im opiekę nad magiczną złotą pestką, którą mają dostarczyć do pałacu na Sekretnym Wzgórzu. W tak niebezpieczną misję najlepiej zabrać zaufanych kompanów. Maja i Gucio proszą więc o pomoc nieustraszonych mrówczych wojowników Zenka i Gienka. Dzielna drużyna rusza w drogę, nie mając pojęcia, że ich tropem podąża cały wachlarz typów spod ciemnej gwiazdy: chciwi łowcy nagród, tajni wysłannicy obcych łąk i zwykłe skrzydlate opryszki. Na dodatek wkrótce okaże się, że pestka tak naprawdę jest jajkiem, z którego wykluje się mała sympatyczna, ale nieco nieogarnięta mrówka.;https://ftmp.helios.pl/Get/file/mvpstr/21327/1629451000,https://ftmp.helios.pl/Get/file/mvpic/103689/1629451081,https://ftmp.helios.pl/Get/file/mvpic/103690/1629451090,https://ftmp.helios.pl/Get/file/mvpic/103691/1629451100,https://ftmp.helios.pl/Get/file/mvpic/103692/1629451259,https://ftmp.helios.pl/Get/file/mvpic/103693/1629451292,https://ftmp.helios.pl/Get/file/mvpic/103694/1629451329,https://ftmp.helios.pl/Get/file/mvpic/103695/1629451368,https://ftmp.helios.pl/Get/file/mvpic/103696/1629451399,https://ftmp.helios.pl/Get/file/mvpic/103697/1629451435,https://ftmp.helios.pl/Get/file/mvpic/103698/1629451483,https://ftmp.helios.pl/Get/file/mvpic/103699/1629451527
26;ETERNALS / napisy;"
        						26,90 zł        					";Białystok Helios Alfa;Czas trwania: 155 min.Od lat: 13Produkcja: USA [2021], Premiera: 05.11.2021 (Polska)<br><br>Reżyseria:<br>Chloe Zhao<br><br>Gatunek: ['Akcja']<br><br>Scenariusz:<br>Matthew K. Firpo, Ryan Firpo, Chloe Zhao<br><br>Obsada:<br>Angelina Jolie, Richard Madden, Salma Hayek<br><br>Opis:<br>Film Marvel Studios “Eternals” wprowadza do Kinowego Uniwersum Marvela nową, fascynującą drużynę superbohaterów. Grupa nieśmiertelnych wojowników, działających w cieniu od tysięcy lat, musi się ujawnić, by stawić czoło odwiecznym wrogom ludzkości, Dewiantom.;https://ftmp.helios.pl/Get/file/mvpstr/20803/1634541043,https://ftmp.helios.pl/Get/file/mvpic/102899/1635759049,https://ftmp.helios.pl/Get/file/mvpic/102900/1635758922,https://ftmp.helios.pl/Get/file/mvpic/102901/1625673463,https://ftmp.helios.pl/Get/file/mvpic/102902/1625673501,https://ftmp.helios.pl/Get/file/mvpic/102903/1635759026,https://ftmp.helios.pl/Get/file/mvpic/102904/1635759067,https://ftmp.helios.pl/Get/file/mvpic/103897/1635759083,https://ftmp.helios.pl/Get/file/mvpic/103898/1635759212,https://ftmp.helios.pl/Get/file/mvpic/105441/1635759368,https://ftmp.helios.pl/Get/file/mvpic/105442/1635759380
27;ETERNALS / dubbing;"
        						26,90 zł        					";Białystok Helios Alfa;Czas trwania: 155 min.Od lat: 13Produkcja: USA [2021], Premiera: 05.11.2021 (Polska)<br><br>Reżyseria:<br>Chloe Zhao<br><br>Gatunek: ['Akcja']<br><br>Scenariusz:<br>Matthew K. Firpo, Ryan Firpo, Chloe Zhao<br><br>Obsada:<br>Angelina Jolie, Richard Madden, Salma Hayek<br><br>Opis:<br>Film Marvel Studios “Eternals” wprowadza do Kinowego Uniwersum Marvela nową, fascynującą drużynę superbohaterów. Grupa nieśmiertelnych wojowników, działających w cieniu od tysięcy lat, musi się ujawnić, by stawić czoło odwiecznym wrogom ludzkości, Dewiantom.;https://ftmp.helios.pl/Get/file/mvpstr/21355/1634541102,https://ftmp.helios.pl/Get/file/mvpic/103899/1635759411,https://ftmp.helios.pl/Get/file/mvpic/103900/1635759421,https://ftmp.helios.pl/Get/file/mvpic/103901/1629816881,https://ftmp.helios.pl/Get/file/mvpic/103902/1629816881,https://ftmp.helios.pl/Get/file/mvpic/103903/1635759459,https://ftmp.helios.pl/Get/file/mvpic/103904/1635759475,https://ftmp.helios.pl/Get/file/mvpic/103905/1635759491,https://ftmp.helios.pl/Get/file/mvpic/103906/1635759512,https://ftmp.helios.pl/Get/file/mvpic/105443/1635759524,https://ftmp.helios.pl/Get/file/mvpic/105444/1635759532
28;TO MUSI BYĆ MIŁOŚĆ;"
        						26,90 zł        					";Białystok Helios Alfa;Czas trwania: 95 min.Od lat: 13Produkcja: Polska [2021], Premiera: 05.11.2021 (Polska)<br><br>Reżyseria:<br>Michał Rogalski<br><br>Gatunek: ['Komedia romantyczna']<br><br>Scenariusz:<br>Agnieszka Pilaszewska<br><br>Obsada:<br>Małgorzata Kożuchowska, Anna Smołowik, Ilona Ostrowska, Tomasz Karolak, Rafał Królikowski<br><br>Opis:<br>Gdy ich matka postanawia uciec z miasta i w samotności przemyśleć jeszcze raz decyzję o ślubie, niespodziewanie dołączają do niej córki. Choć pobyt rozpoczynają na kanapie w stylu Bridget Jones, w ramach rodzinnych obrad muszą zdecydować co dalej, bo każda z kobiet przechodzi teraz własne, miłosne zawirowania.Czy ich faceci w swojej totalnej niezdarności znajdą sposób, żeby odzyskać serca sióstr?;https://ftmp.helios.pl/Get/file/mvpstr/21362/1634134404,https://ftmp.helios.pl/Get/file/mvpic/105431/1635758343,https://ftmp.helios.pl/Get/file/mvpic/105432/1635758352,https://ftmp.helios.pl/Get/file/mvpic/105433/1635758365,https://ftmp.helios.pl/Get/file/mvpic/105434/1635758374,https://ftmp.helios.pl/Get/file/mvpic/105435/1635758386
29;DIUNA / napisy;"
        						26,90 zł        					";Białystok Helios Alfa;Czas trwania: 155 min.Od lat: 13Produkcja: USA/Kanada/Węgry [2020], Premiera: 22.10.2021 (Polska)<br><br>Reżyseria:<br>Denis Villeneuve<br><br>Gatunek: ['Science-Fiction', 'Przygodowy']<br><br>Scenariusz:<br>Eric Roth, Denis Villeneuve, Jon Spaihts<br><br>Obsada:<br>Rebecca Ferguson, Zendaya, Jason Momoa<br><br>Opis:<br>Film Diuna opowiada historię niezwykłej, pełnej przygód i emocji podróży Paula Atreidesa. Temu genialnemu i utalentowanemu młodemu człowiekowi pisane jest wspaniałe przeznaczenie, którego on sam nie jest w stanie pojąć. Najpierw jednak Paul musi się udać na najbardziej niebezpieczną planetę we wszechświecie, żeby ratować rodzinę i rodaków. Na planecie wybucha zażarty konflikt o dostęp do niewystępującej nigdzie indziej, najcenniejszej ze znanych substancji. Wyzwala ona w ludziach ich największy potencjał. Ale wojnę przetrwają tylko ci, którzy pokonają swój strach.;https://ftmp.helios.pl/Get/file/mvpstr/18690/1632485058,https://ftmp.helios.pl/Get/file/mvpic/99113/1589812746,https://ftmp.helios.pl/Get/file/mvpic/99114/1589812956,https://ftmp.helios.pl/Get/file/mvpic/99115/1589812786,https://ftmp.helios.pl/Get/file/mvpic/99116/1589812806,https://ftmp.helios.pl/Get/file/mvpic/99117/1589812819,https://ftmp.helios.pl/Get/file/mvpic/99118/1589812831,https://ftmp.helios.pl/Get/file/mvpic/99119/1589812850,https://ftmp.helios.pl/Get/file/mvpic/99120/1589812873,https://ftmp.helios.pl/Get/file/mvpic/99121/1589812885,https://ftmp.helios.pl/Get/file/mvpic/99122/1589812896,https://ftmp.helios.pl/Get/file/mvpic/99123/1589812907,https://ftmp.helios.pl/Get/file/mvpic/99124/1589812924
30;RON USTERKA / familijny / od 7 lat / dubbing;"
        						26,90 zł        					";Białystok Helios Alfa;Czas trwania: 106 min.Od lat: 7Produkcja: USA/Wlk. Brytania [2021], Premiera: 22.10.2021 (Polska)<br><br>Reżyseria:<br>Sarah Smith, Jean-Philippe Vine<br><br>Gatunek: ['Komedia', 'Animacja', 'Przygodowy']<br><br>Scenariusz:<br>Peter Baynham, Sarah Smith<br><br>Obsada:<br>Jack Dylan Grazer, Thomas Barbusca, Bentley Kalu<br><br>Opis:<br>„Ron usterka” wytwórni 20th Century Studios i Locksmith Animation to historia Barneya, społecznie wycofanego gimnazjalisty i Rona, jego nowego, chodzącego i mówiącego robota, który ma być jego „Najlepszym przyjacielem z pudełka”. Przezabawne awarie Rona, rozgrywające się na tle ery mediów społecznościowych, wprowadzają ich w pełną akcji podróż, w której chłopiec i robot odkryją prawdziwą przyjaźń.;https://ftmp.helios.pl/Get/file/mvpstr/20801/1633518433,https://ftmp.helios.pl/Get/file/mvpic/102883/1625669870,https://ftmp.helios.pl/Get/file/mvpic/102884/1625669894,https://ftmp.helios.pl/Get/file/mvpic/102885/1625669908,https://ftmp.helios.pl/Get/file/mvpic/102886/1625669917,https://ftmp.helios.pl/Get/file/mvpic/102887/1625669959,https://ftmp.helios.pl/Get/file/mvpic/102888/1625669945,https://ftmp.helios.pl/Get/file/mvpic/102889/1625670762
31;MISTRZ;"
        						26,90 zł        					";Białystok Helios Alfa;"Czas trwania: 92 min.Od lat: 15Produkcja: Polska [2020], Premiera: 27.08.2021 (Polska)<br><br>Reżyseria:<br>Maciej Barczewski<br><br>Gatunek: ['Dramat', 'Biograficzny']<br><br>Scenariusz:<br>Maciej Barczewski<br><br>Obsada:<br>Piotr Głowacki, Marian Dziędziel, Grzegorz Małecki<br><br>Opis:<br>Historia legendarnego pięściarza Tadeusza ""Teddy’ego"" Pietrzykowskiego, który zdobył tytuł mistrza wszechwag niemieckiego obozu koncentracyjnego Auschwitz-Birkenau. Oparty na prawdziwych wydarzeniach dramat przedstawiający nieznaną historię polskiego sportowca, który w miejscu zagłady stał się symbolem nadziei na zwycięstwo.";https://ftmp.helios.pl/Get/file/mvpstr/21017/1628070873,https://ftmp.helios.pl/Get/file/mvpic/103326/1628070873,https://ftmp.helios.pl/Get/file/mvpic/103327/1628070873,https://ftmp.helios.pl/Get/file/mvpic/103328/1628070873,https://ftmp.helios.pl/Get/file/mvpic/103329/1628070873,https://ftmp.helios.pl/Get/file/mvpic/103330/1628070873,https://ftmp.helios.pl/Get/file/mvpic/103331/1628070873,https://ftmp.helios.pl/Get/file/mvpic/103332/1628070873,https://ftmp.helios.pl/Get/file/mvpic/103333/1628070873,https://ftmp.helios.pl/Get/file/mvpic/103334/1628070873,https://ftmp.helios.pl/Get/file/mvpic/103335/1628070873,https://ftmp.helios.pl/Get/file/mvpic/103336/1628070873,https://ftmp.helios.pl/Get/file/mvpic/103337/1628070873,https://ftmp.helios.pl/Get/file/mvpic/103338/1628070873,https://ftmp.helios.pl/Get/file/mvpic/103339/1628070873
32;ANDREA BOCELLI: One night in Central Park;"
        						26,90 zł        					";Białystok Helios Alfa;"Czas trwania: 80 min.Od lat: b.o.Produkcja: USA [2011], Premiera: 24.11.2021 (Polska)<br><br>Reżyseria:<br>Westminster Chour College of Rider University, Joe Miller; Music director: Allan Gilbert<br><br>Gatunek: ['Koncert']<br><br>Scenariusz:<br>-<br><br>Obsada:<br>-<br><br>Opis:<br>„One night in Central Park” to koncert w wykonaniu Andrea Bocelliego, który odbył się w sercu Nowego Jorku i zgromadził publiczność liczącą ponad 70 tysięcy osób. Wydarzenie miało wyjątkowy charakter, a wybór miejsca był nieprzypadkowy – miasto wywarło ogromny wpływ na ścieżkę kariery artysty.Już 24 listopada o godzinie 18:00* w kinach Helios emocje związane z koncertem czekają na miłośników najbardziej uwielbianego tenora świata. Po raz pierwszy w historii, podczas jednego występu, Bocelli zaprezentował cały przekrój swojej twórczości, prezentując zarówno popowy jak i klasyczny repertuar. Do udziału w wydarzeniu artysta zaprosił jedną z najstarszych światowych orkiestr - Orkiestrę Filharmonii Nowojorskiej, pod dyrekcją Alana Gilberta, oraz wspaniałych gości, a wśród nich m.in: Celine Dion, Tony Bennett, Bryn Terfel, Chris Botti, David Foster.Dla prawdziwych fanów Andrea mamy wspaniałe wieści: 19 sierpnia 2022 r. artysta wystąpi na Stadionie Narodowym w Warszawie. To będzie jeden z największych koncertów Andrei Bocellego w Polsce. Zachęcamy do wzięcia udziału w wydarzeniu, bilety do kupienia na www.biletserwis.pl.*Wyjątkami są:- kino w Tomaszowie Mazowieckim, gdzie seans odbędzie się 24 listopada o godzinie 17:00,- kino w Radomiu, gdzie seans odbędzie się 1 grudnia o godzinie 18:00.Cennik koncertowy:- Cena ponad 7 dni przed seansem: 25,90 zł- Cena 1-7 dni przed seansem: 29,90 zł- Cena w dniu seansu: 32,90 zł";https://ftmp.helios.pl/Get/file/mvpstr/21826/1635147351
33;ŻUŻEL;"
        						26,90 zł        					";Białystok Helios Alfa;Czas trwania: 108 min.Od lat: 13Produkcja: Polska [2020], Premiera: 16.07.2021 (Polska)<br><br>Reżyseria:<br>Dorota Kędzierzawska<br><br>Gatunek: ['Dramat']<br><br>Scenariusz:<br>Dorota Kędzierzawska<br><br>Obsada:<br>Paweł Wilczak, Żaneta Łabudzka, Mateusz Kościukiewicz<br><br>Opis:<br>Mistrz motocyklowy Lowa (Tomasz Ziętek) jest obiektem westchnień kobiet i źródłem zazdrości rywali z toru (Mateusz Kościukiewicz). Pogodny, miły dla ludzi, „zwyczajny”, ma frajdę z życia i tego, co robi. Jednak szelmowski uśmiech chłopaka skrywa codzienne zmagania ze strachem, widmem kontuzji i wypadków na żużlowych stadionach. Wszystko komplikuje się jeszcze bardziej, kiedy na drodze Lowy staje śliczna Roma (Jagoda Porębska). Czy zakochany w prędkości i motorach zawodnik, dla którego sport jest nie tylko szaleńczą, młodzieńczą pasją, ale też ucieczką od szarej rzeczywistości, znajdzie w swoim sercu miejsce na prawdziwą miłość?;https://ftmp.helios.pl/Get/file/mvpstr/22203/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105194/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105195/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105196/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105197/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105198/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105199/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105200/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105201/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105202/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105203/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105204/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105205/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105206/1634903163
34;DZIEWCZYNY Z DUBAJU®;"
        						26,90 zł        					";Białystok Helios Alfa;Czas trwania: 146 min.Od lat: 16Produkcja: Polska [2021], Premiera: 26.11.2021 (Polska)<br><br>Reżyseria:<br>Maria Sadowska<br><br>Gatunek: ['Dramat', 'Biograficzny', 'Kryminał']<br><br>Scenariusz:<br>Mitja Okorn<br><br>Obsada:<br>Paulina Gałązka, Katarzyna Figura, Katarzyna Sawczuk<br><br>Opis:<br>Oparte na prawdziwych wydarzeniach „Dziewczyny z Dubaju®” zdemaskują hipokryzję polskiego show biznesu i ujawnią całą prawdę na temat tzw. „afery dubajskiej”, w którą zamieszane były zarówno celebrytki i modelki, jak również wiele znanych postaci ze świata polityki, biznesu, czy sportu.;https://ftmp.helios.pl/Get/file/mvpstr/21748/1634121191,https://ftmp.helios.pl/Get/file/mvpic/104842/1633523600,https://ftmp.helios.pl/Get/file/mvpic/104843/1633523625,https://ftmp.helios.pl/Get/file/mvpic/104844/1633523680,https://ftmp.helios.pl/Get/file/mvpic/104947/1633627744,https://ftmp.helios.pl/Get/file/mvpic/104948/1633627763,https://ftmp.helios.pl/Get/file/mvpic/104949/1633627782,https://ftmp.helios.pl/Get/file/mvpic/104950/1633627800,https://ftmp.helios.pl/Get/file/mvpic/104951/1633627819,https://ftmp.helios.pl/Get/file/mvpic/104952/1633627851,https://ftmp.helios.pl/Get/file/mvpic/104953/1633627870,https://ftmp.helios.pl/Get/file/mvpic/104954/1633627889,https://ftmp.helios.pl/Get/file/mvpic/104955/1633627905
35;FILMOWE PORANKI: Strażak Sam, cz. 3;"
        						26,90 zł        					";Białystok Helios Alfa;"-<br><br>Reżyseria:<br>-<br><br>Gatunek: -<br><br>Scenariusz:<br>-<br><br>Obsada:<br>-<br><br>Opis:<br>Zapraszamy na kolejną porcję filmowych niespodzianek w nowej odsłonie - Filmowe Poranki: Strażak Sam, cz. 3. W niedzielę 28 listopada o godzinie 10:30 zaprezentujemy zestaw bajek:Z archiwum ZetNa Dzikim ZachodzieA kto wypuścił kota?Nie pędź tak, DilysPondziaki Normana„Strażak Sam” to pełna humoru i ciepła animacja, której bohaterowie podbijają serca małych widzów na całym świecie Tytułowy bohater, Strażak Sam, razem ze swoimi przyjaciółmi mieszka w urokliwym miasteczku Pontypandy. Codzienne życie toczy się tutaj bardzo spokojnie, jednak czasami zdarzają się różne zaskakujące sytuacje i przygody. Sam nie tylko gasi pożary, ale również pomaga mieszkańcom w rozwiązywaniu ich problemów.Projekcję Filmowych Poranków poprzedzają atrakcje w holach kin oraz konkursy i zabawy na sali kinowej.Uczestnicy Filmowych Poranków!Każdy z Was może wziąć udział w naszej nowej zabawie: Łamigłówki HelioSówki! W ramach Łamigłówek będziemy rozwiązywać zagadki, poznawać ciekawostki i brać udział w ciekawych konkursach. Zadania, które przed nami stoją, wymagają spostrzegawczości, refleksu, sprawności, a przede wszystkim dużo dobrych chęci. Więc do dzieła!Każdy młody uczestnik Filmowych Poranków otrzymuje kartę Łamigłówki HelioSówki, a na każdym spotkaniu będzie zdobywał pieczątki za rozwiązane zagadek i udział w konkursach.  Za 8 zdobytych pieczątek czeka na Was wyjątkowa odznaka HelioSówki – potwierdzająca zdobyte umiejętności! Baw się z nami i zdobądź brązową, srebrną i złotą odznakę HelioSówki!Cykl Filmowych Poranków w Kinie Helios odbywa się w co drugą niedzielę miesiąca we wszystkich kinach ogólnopolskiej sieci kin Helios, zawsze o godzinie 10:30. Przeznaczony jest dla dzieci w wieku od 3 lat w towarzystwie opiekunów. Każde spotkanie rozpoczynają kilkunastominutowe konkursy z atrakcyjnymi nagrodami.Scenariusz wydarzenia:zabawy i konkursy z animatorem [10-15 min]projekcja - zestaw bajek lub film [50-60 min]Specyfika seansu filmowego:dźwięk ściszony w stosunku do standardowej głośnościpozostawione na cały seans przyciemnione światła na sali [półmrok]Po seansie każdy uczestnik otrzyma ""balonowy"" upominek.Zapraszamy również na kolejne Filmowe Poranki w dniu 19 grudnia o godzinie 10:30! Tym razem zaprezentujemy zestaw filmów „Filmowe Poranki: 44 Koty, cz. 9.Więcej aktualności, konkursów i relacji fotograficznych dostępnych jest na profilu FB Helios Dla Dzieci.";https://ftmp.helios.pl/Get/file/mvpstr/22400/1637060069
36;MIKOŁAJKOWY MARATON GROZY;"
        						26,90 zł        					";Białystok Helios Alfa;"-<br><br>Reżyseria:<br>-<br><br>Gatunek: -<br><br>Scenariusz:<br>-<br><br>Obsada:<br>-<br><br>Opis:<br>Dla wszystkich fanów grozy udział w tym maratonie będzie idealnym prezentem mikołajkowym. Na 3 grudnia, przygotowaliśmy zestaw czterech filmów, po których nikt nie pozostanie obojętnym. Na początek dwie przedpremiery, “KALENDARZ ADWENTOWY” oraz “SYN”. Następnie polowanie na czarownice w filmie “KLĄTWA MŁODOŚCI”. Na koniec niezwykle klimatyczne “NOCNE ISTOTY”. Mroczne legendy, nawiedzone domy, przerażające tajemnice, opętania – to wszystko tylko na Mikołajkowym Maratonie Grozy w Kinie Helios!Pewne jest, że taka dawka grozy jeszcze długo po powrocie do domu nie pozwoli Wam zasnąć. Czy jesteście na to gotowi?Start: 03.12.2021, godz. 23:00Zagramy: KALENDARZ ADWENTOWY (PRZEDPREMIERA)SYN (PRZEDPREMIERA)KLĄTWA MŁODOŚCINOCNE ISTOTYStosując się do wytycznych Głównego Inspektora Sanitarnego, jesteśmy zmuszeni zawiesić akcję Nocnych Maratonów Filmowych ""Dolewka Pepsi gratis"" aż do odwołania.Uwaga! Kina nie prowadzą rezerwacji telefonicznej i internetowej. Zapraszamy do zakupu biletów również w kasach kin. Regulamin NMF - pobierzZgoda opiekuna prawnego na udział osoby poniżej 15 lat w NMF - pobierz";https://ftmp.helios.pl/Get/file/mvpstr/22458/1637150372
